,Unnamed: 0_call,交易日期,行权价_call,成交量(手)_call,到期剩余天数_call,期权代码_call,收盘价_call,到期ETF收盘价_call,现期ETF收盘价_call,monthly_RV_call,option_type_call,期权收益率_call,IV_call,在值程度_call,Unnamed: 0_put,行权价_put,成交量(手)_put,到期剩余天数_put,期权代码_put,收盘价_put,到期ETF收盘价_put,现期ETF收盘价_put,monthly_RV_put,option_type_put,期权收益率_put,IV_put,在值程度_put,Return
1257,947,2019-09-24,3.0,226437.0,29,10001945.SH,0.05,3.0,2.987,0.1402384682722611,call,-0.0344827586206896,0.1595825814335346,1,947,3.0,171078.0,29,10001954.SH,0.05,3.0,2.987,0.1402384682722611,put,-0.0344827586206896,0.1372466460416019,1,-1.0344827586206897
1258,948,2019-09-25,3.0,242204.0,28,10001945.SH,0.04,3.0,2.977,0.133524148153573,call,-0.0357142857142857,0.1464971034715771,1,948,3.0,172910.0,28,10001954.SH,0.06,3.0,2.977,0.133524148153573,put,-0.0357142857142857,0.1535833769364953,1,-1.0714285714285714
1259,949,2019-09-26,3.0,348765.0,27,10001945.SH,0.04,3.0,2.978,0.1193642876237455,call,-0.037037037037037,0.1480358562117219,1,949,3.0,238051.0,27,10001954.SH,0.06,3.0,2.978,0.1193642876237455,put,-0.037037037037037,0.1577687533952891,1,-1.1111111111111112
1260,950,2019-09-27,3.0,253269.0,26,10001945.SH,0.05,3.0,2.978,0.1175712566118086,call,-0.0384615384615384,0.1828357126406729,1,950,3.0,174331.0,26,10001954.SH,0.06,3.0,2.978,0.1175712566118086,put,-0.0384615384615384,0.1604364175430238,1,-1.1538461538461537
1261,951,2019-10-08,2.95,17599.0,50,10001964.SH,0.08,2.988,2.968,0.1225728390355398,call,-0.0105,0.1500168751949667,1,951,2.95,21039.0,50,10001973.SH,0.06,2.988,2.968,0.1225728390355398,put,-0.02,0.1670249328683019,1,-0.437142857142858
1262,952,2019-10-09,2.95,27337.0,49,10001964.SH,0.07,2.988,2.971,0.1217008239276796,call,-0.0093294460641399,0.1240369520620405,1,952,2.95,22612.0,49,10001973.SH,0.06,2.988,2.971,0.1217008239276796,put,-0.0204081632653061,0.1715188824188113,1,-0.43328100470957703
1263,953,2019-10-10,3.0,39740.0,48,10001965.SH,0.06,2.988,2.987,0.1200177417159823,call,-0.0208333333333333,0.1432314262218177,1,953,3.0,24913.0,48,10001974.SH,0.07,2.988,2.987,0.1200177417159823,put,-0.0172619047619047,0.1573556636112183,1,-0.5673076923076923
1264,954,2019-10-11,3.0,78007.0,47,10001965.SH,0.09,2.988,3.032,0.1292044178794066,call,-0.0212765957446808,0.1567794359959662,1,954,3.0,52502.0,47,10001974.SH,0.05,2.988,3.032,0.1292044178794066,put,-0.0161702127659574,0.1589626338331997,1,-0.5835866261398176
1265,955,2019-10-14,3.1,136984.0,44,10001966.SH,0.05,2.988,3.0610000000000004,0.1275100511995461,call,-0.0227272727272727,0.1503260443328321,1,955,3.1,61378.0,44,10001975.SH,0.08,2.988,3.0610000000000004,0.1275100511995461,put,0.0090909090909091,0.149427623971343,1,-0.09440559440559392
1266,956,2019-10-15,3.1,62011.0,43,10001966.SH,0.04,2.988,3.062,0.1234240778655593,call,-0.0232558139534883,0.1269742674879133,1,956,3.1,27106.0,43,10001975.SH,0.08,2.988,3.062,0.1234240778655593,put,0.0093023255813953,0.1522416770534515,1,-0.04651162790697611
1267,957,2019-10-16,3.0,76784.0,42,10001965.SH,0.08,2.988,3.051,0.1189305756532844,call,-0.0238095238095238,0.1086684385327696,1,957,3.0,112073.0,42,10001974.SH,0.04,2.988,3.051,0.1189305756532844,put,-0.0166666666666666,0.1597003601527214,1,-0.6428571428571428
1268,958,2019-10-17,3.1,115337.0,41,10001966.SH,0.04,2.988,3.059,0.1190078000223523,call,-0.024390243902439,0.1335544977717101,1,958,3.1,50977.0,41,10001975.SH,0.08,2.988,3.059,0.1190078000223523,put,0.0097560975609756,0.1511113351351022,1,-0.048780487804877384
1269,959,2019-10-18,3.0,150308.0,40,10001965.SH,0.06,2.988,3.014,0.1291504887609009,call,-0.025,0.1221455486174077,1,959,3.0,173340.0,40,10001974.SH,0.05,2.988,3.014,0.1291504887609009,put,-0.0189999999999999,0.1517444553553462,1,-0.6681818181818182
1270,960,2019-10-21,3.0,151856.0,37,10001965.SH,0.06,2.988,3.016,0.1281572498937916,call,-0.027027027027027,0.1247576314616799,1,960,3.0,137164.0,37,10001974.SH,0.04,2.988,3.016,0.1281572498937916,put,-0.0189189189189189,0.1328117646645307,1,-0.7135135135135134
1271,961,2019-10-22,3.0,215577.0,36,10001965.SH,0.06,2.988,3.019,0.119578507891462,call,-0.0277777777777777,0.1219679566670954,1,961,3.0,189254.0,36,10001974.SH,0.04,2.988,3.019,0.119578507891462,put,-0.0194444444444444,0.1377999556823968,1,-0.7333333333333333
1272,962,2019-10-23,3.0,268158.0,35,10001965.SH,0.05,2.988,3.0,0.1205618668541482,call,-0.0285714285714285,0.125897271699965,1,962,3.0,239972.0,35,10001974.SH,0.05,2.988,3.0,0.1205618668541482,put,-0.0217142857142857,0.1438647252559065,1,-0.7542857142857141
1273,963,2019-10-24,3.0,452827.0,34,10001965.SH,0.05,2.988,3.008,0.1083412671718576,call,-0.0294117647058823,0.1160052897990346,1,963,3.0,352750.0,34,10001974.SH,0.04,2.988,3.008,0.1083412671718576,put,-0.0205882352941176,0.1282923639434278,1,-0.764705882352941
1274,964,2019-10-25,3.0,502415.0,33,10001965.SH,0.06,2.988,3.014,0.1070629938987831,call,-0.0303030303030303,0.1365699548478126,1,964,3.0,406819.0,33,10001974.SH,0.04,2.988,3.014,0.1070629938987831,put,-0.0212121212121212,0.13730607184273,1,-0.7999999999999998
1275,965,2019-10-28,3.0,395416.0,30,10001965.SH,0.06,2.988,3.028,0.1080731673505948,call,-0.0333333333333333,0.118963407235533,1,965,3.0,291137.0,30,10001974.SH,0.03,2.988,3.028,0.1080731673505948,put,-0.0199999999999999,0.1302286794654428,1,-0.8666666666666665
1276,966,2019-10-29,3.0,248022.0,29,10001965.SH,0.06,2.988,3.016,0.1088449411092535,call,-0.0344827586206896,0.143500660267651,1,966,3.0,197589.0,29,10001974.SH,0.03,2.988,3.016,0.1088449411092535,put,-0.0206896551724137,0.1178704374107718,1,-0.8965517241379309
1277,967,2019-10-30,3.0,359482.0,28,10001965.SH,0.05,2.988,2.999,0.1041312402123831,call,-0.0357142857142857,0.1443978289322256,1,967,3.0,315135.0,28,10001974.SH,0.04,2.988,2.999,0.1041312402123831,put,-0.0249999999999999,0.1272102421585917,1,-0.9285714285714284
1278,968,2019-10-31,3.0,316696.0,27,10001965.SH,0.05,2.988,3.003,0.104020762984942,call,-0.037037037037037,0.1408318040276169,1,968,3.0,256878.0,27,10001974.SH,0.04,2.988,3.003,0.104020762984942,put,-0.0259259259259259,0.135050871630609,1,-0.9629629629629628
1279,969,2019-11-01,3.0,551079.0,26,10001965.SH,0.07,2.988,3.052,0.1162189425558051,call,-0.0384615384615384,0.1064557960157394,1,969,3.0,477966.0,26,10001974.SH,0.02,2.988,3.052,0.1162189425558051,put,-0.0153846153846153,0.1321628492213189,1,-0.9999999999999998
1280,970,2019-11-05,3.1,87813.0,50,10001833.SH,0.06,2.98,3.0860000000000003,0.1178446940351311,call,-0.02,0.1361586233998834,1,970,3.1,43014.0,50,10001842.SH,0.07,2.98,3.0860000000000003,0.1178446940351311,put,0.0142857142857143,0.1488836126504838,1,-0.04615384615384566
1281,971,2019-11-06,3.1,35656.0,49,10001833.SH,0.05,2.98,3.079,0.1098703516031025,call,-0.0204081632653061,0.1231272664283215,1,971,3.1,22645.0,49,10001842.SH,0.07,2.98,3.079,0.1098703516031025,put,0.0145772594752186,0.1422675003884733,1,5.437827059388522e-16
1282,972,2019-11-07,3.1,44679.0,48,10001833.SH,0.05,2.98,3.079,0.108119656514701,call,-0.0208333333333333,0.1246048350311964,1,972,3.1,24435.0,48,10001842.SH,0.07,2.98,3.079,0.108119656514701,put,0.0148809523809524,0.1435048921953142,1,5.551115123125783e-16
1283,973,2019-11-08,3.1,55724.0,47,10001833.SH,0.05,2.98,3.06,0.1113441564704315,call,-0.0212765957446808,0.1458924444549828,1,973,3.1,34323.0,47,10001842.SH,0.08,2.98,3.06,0.1113441564704315,put,0.0106382978723404,0.1440668743075877,1,-0.04909983633387836
1284,974,2019-11-11,3.0,57406.0,44,10001832.SH,0.07,2.98,3.013,0.1239381266685857,call,-0.0227272727272727,0.1411930079943537,1,974,3.0,73268.0,44,10001841.SH,0.05,2.98,3.013,0.1239381266685857,put,-0.0136363636363636,0.1444640198571533,1,-0.5681818181818181
1285,975,2019-11-12,3.0,47680.0,43,10001832.SH,0.07,2.98,3.017,0.1128106989249317,call,-0.0232558139534883,0.1374320163941681,1,975,3.0,55408.0,43,10001841.SH,0.05,2.98,3.017,0.1128106989249317,put,-0.013953488372093,0.1501523564848005,1,-0.5813953488372092
1286,976,2019-11-13,3.0,42768.0,42,10001832.SH,0.07,2.98,3.015,0.107389514130812,call,-0.0238095238095238,0.142197166942805,1,976,3.0,41745.0,42,10001841.SH,0.05,2.98,3.015,0.107389514130812,put,-0.0142857142857142,0.1495870365140885,1,-0.5952380952380952
1287,977,2019-11-14,3.0,46759.0,41,10001832.SH,0.07,2.98,3.013,0.1073294923131862,call,-0.024390243902439,0.1470499362754523,1,977,3.0,40300.0,41,10001841.SH,0.05,2.98,3.013,0.1073294923131862,put,-0.0146341463414634,0.1490065173665583,1,-0.6097560975609756
1288,978,2019-11-15,3.0,68203.0,40,10001832.SH,0.06,2.98,3.003,0.1072455561529207,call,-0.025,0.1377811504263728,1,978,3.0,74420.0,40,10001841.SH,0.05,2.98,3.003,0.1072455561529207,put,-0.0149999999999999,0.1392716830330043,1,-0.6136363636363635
1289,979,2019-11-18,3.0,102372.0,37,10001832.SH,0.07,2.98,3.027,0.1107092952008141,call,-0.027027027027027,0.1339348348198533,1,979,3.0,95698.0,37,10001841.SH,0.04,2.98,3.027,0.1107092952008141,put,-0.0135135135135135,0.1447989083863795,1,-0.6633906633906633
1290,980,2019-11-19,3.0,89949.0,36,10001832.SH,0.08,2.98,3.0460000000000003,0.1004504219886834,call,-0.0277777777777777,0.1298815421878397,1,980,3.0,96130.0,36,10001841.SH,0.03,2.98,3.0460000000000003,0.1004504219886834,put,-0.0092592592592592,0.1380409967453479,1,-0.6818181818181817
1291,981,2019-11-20,3.0,121950.0,35,10001832.SH,0.06,2.98,3.013,0.1075601853024738,call,-0.0285714285714285,0.1335975323037206,1,981,3.0,131864.0,35,10001841.SH,0.04,2.98,3.013,0.1075601853024738,put,-0.0142857142857142,0.1326166191551088,1,-0.6857142857142855
1292,982,2019-11-21,3.0,199162.0,34,10001832.SH,0.05,2.98,2.995,0.1093342500029307,call,-0.0294117647058823,0.1351535703822076,1,982,3.0,210160.0,34,10001841.SH,0.04,2.98,2.995,0.1093342500029307,put,-0.0147058823529411,0.1116991543903052,1,-0.6862745098039214
1293,983,2019-11-22,2.95,132196.0,33,10001831.SH,0.06,2.98,2.967,0.1118141588165748,call,-0.0151515151515152,0.134068051134318,1,983,2.95,188750.0,33,10001840.SH,0.04,2.98,2.967,0.1118141588165748,put,-0.0303030303030303,0.1431348667455613,1,-0.6363636363636381
1294,984,2019-11-25,3.0,264519.0,30,10001832.SH,0.04,2.98,2.994,0.1160040344316097,call,-0.0333333333333333,0.1172583576196134,1,984,3.0,195343.0,30,10001841.SH,0.04,2.98,2.994,0.1160040344316097,put,-0.0166666666666666,0.1163616061873436,1,-0.7499999999999998
1295,985,2019-11-26,3.0,294217.0,29,10001832.SH,0.04,2.98,2.9930000000000003,0.1157403596704762,call,-0.0344827586206896,0.1210336543273925,1,985,3.0,237761.0,29,10001841.SH,0.05,2.98,2.9930000000000003,0.1157403596704762,put,-0.0206896551724137,0.1462992161498665,1,-0.8045977011494251
1296,986,2019-11-27,3.0,301568.0,28,10001832.SH,0.04,2.98,2.988,0.1144634023605731,call,-0.0357142857142857,0.1308913039700984,1,986,3.0,298221.0,28,10001841.SH,0.05,2.98,2.988,0.1144634023605731,put,-0.0214285714285714,0.1409364101268946,1,-0.833333333333333
1297,987,2019-11-28,3.0,395147.0,27,10001832.SH,0.03,2.98,2.978,0.114264069510471,call,-0.037037037037037,0.1167826531875133,1,987,3.0,338289.0,27,10001841.SH,0.05,2.98,2.978,0.114264069510471,put,-0.0222222222222222,0.1265670487584173,1,-0.8333333333333331
1298,988,2019-11-29,2.95,432892.0,26,10001831.SH,0.04,2.98,2.938,0.1213450592990138,call,-0.0096153846153848,0.1388316519629657,1,988,2.95,447295.0,26,10001840.SH,0.04,2.98,2.938,0.1213450592990138,put,-0.0384615384615384,0.1159483077871203,1,-0.7211538461538489
1299,989,2019-12-03,2.9,5420.0,50,10002014.SH,0.06,3.006,2.907,0.1068001472042403,call,0.0153333333333332,0.1203581552259027,1,989,2.9,4919.0,50,10002023.SH,0.05,3.006,2.907,0.1068001472042403,put,-0.02,0.1348689583457112,1,-0.02181818181818249
1300,989,2019-12-03,2.9,5420.0,50,10002014.SH,0.06,3.006,2.907,0.1068001472042403,call,0.0153333333333332,0.1203581552259027,1,990,2.9,12809.0,50,10002060.SH,0.05,3.006,2.907,0.1068001472042403,put,-0.02,0.1348689583457112,1,-0.02181818181818249
1301,990,2019-12-03,2.9,10952.0,50,10002051.SH,0.06,3.006,2.907,0.1068001472042403,call,0.0153333333333332,0.1203581552259027,1,989,2.9,4919.0,50,10002023.SH,0.05,3.006,2.907,0.1068001472042403,put,-0.02,0.1348689583457112,1,-0.02181818181818249
1302,990,2019-12-03,2.9,10952.0,50,10002051.SH,0.06,3.006,2.907,0.1068001472042403,call,0.0153333333333332,0.1203581552259027,1,990,2.9,12809.0,50,10002060.SH,0.05,3.006,2.907,0.1068001472042403,put,-0.02,0.1348689583457112,1,-0.02181818181818249
1303,991,2019-12-04,2.9,3068.0,49,10002014.SH,0.06,3.006,2.901,0.1038507133805652,call,0.0156462585034013,0.1296184474173486,1,991,2.9,3296.0,49,10002023.SH,0.05,3.006,2.901,0.1038507133805652,put,-0.0204081632653061,0.1295784527207016,1,-0.022263450834880093
1304,991,2019-12-04,2.9,3068.0,49,10002014.SH,0.06,3.006,2.901,0.1038507133805652,call,0.0156462585034013,0.1296184474173486,1,992,2.9,13873.0,49,10002060.SH,0.05,3.006,2.901,0.1038507133805652,put,-0.0204081632653061,0.1295784527207016,1,-0.022263450834880093
1305,992,2019-12-04,2.9,11763.0,49,10002051.SH,0.06,3.006,2.901,0.1038507133805652,call,0.0156462585034013,0.1296184474173486,1,991,2.9,3296.0,49,10002023.SH,0.05,3.006,2.901,0.1038507133805652,put,-0.0204081632653061,0.1295784527207016,1,-0.022263450834880093
1306,992,2019-12-04,2.9,11763.0,49,10002051.SH,0.06,3.006,2.901,0.1038507133805652,call,0.0156462585034013,0.1296184474173486,1,992,2.9,13873.0,49,10002060.SH,0.05,3.006,2.901,0.1038507133805652,put,-0.0204081632653061,0.1295784527207016,1,-0.022263450834880093
1307,993,2019-12-05,2.95,8104.0,48,10002015.SH,0.04,3.006,2.919,0.1044351009441262,call,0.0083333333333331,0.1185688842890262,1,993,2.95,4311.0,48,10002024.SH,0.07,3.006,2.919,0.1044351009441262,put,-0.0208333333333333,0.1375823690354376,1,-0.3068181818181841
1308,993,2019-12-05,2.95,8104.0,48,10002015.SH,0.04,3.006,2.919,0.1044351009441262,call,0.0083333333333331,0.1185688842890262,1,994,2.95,8584.0,48,10002061.SH,0.06,3.006,2.919,0.1044351009441262,put,-0.0208333333333333,0.1136580600613951,1,-0.27500000000000246
1309,994,2019-12-05,2.95,18091.0,48,10002052.SH,0.04,3.006,2.919,0.1044351009441262,call,0.0083333333333331,0.1185688842890262,1,993,2.95,4311.0,48,10002024.SH,0.07,3.006,2.919,0.1044351009441262,put,-0.0208333333333333,0.1375823690354376,1,-0.3068181818181841
1310,994,2019-12-05,2.95,18091.0,48,10002052.SH,0.04,3.006,2.919,0.1044351009441262,call,0.0083333333333331,0.1185688842890262,1,994,2.95,8584.0,48,10002061.SH,0.06,3.006,2.919,0.1044351009441262,put,-0.0208333333333333,0.1136580600613951,1,-0.27500000000000246
1311,995,2019-12-06,2.95,4853.0,47,10002015.SH,0.05,3.006,2.9360000000000004,0.1075268699058814,call,0.0025531914893615,0.1249874370547085,1,995,2.95,2775.0,47,10002024.SH,0.06,3.006,2.9360000000000004,0.1075268699058814,put,-0.0212765957446808,0.1363269468325674,1,-0.3133462282398476
1312,995,2019-12-06,2.95,4853.0,47,10002015.SH,0.05,3.006,2.9360000000000004,0.1075268699058814,call,0.0025531914893615,0.1249874370547085,1,996,2.95,9671.0,47,10002061.SH,0.05,3.006,2.9360000000000004,0.1075268699058814,put,-0.0212765957446808,0.1125310560014844,1,-0.28085106382978975
1313,996,2019-12-06,2.95,16515.0,47,10002052.SH,0.05,3.006,2.9360000000000004,0.1075268699058814,call,0.0025531914893615,0.1249874370547085,1,995,2.95,2775.0,47,10002024.SH,0.06,3.006,2.9360000000000004,0.1075268699058814,put,-0.0212765957446808,0.1363269468325674,1,-0.3133462282398476
1314,996,2019-12-06,2.95,16515.0,47,10002052.SH,0.05,3.006,2.9360000000000004,0.1075268699058814,call,0.0025531914893615,0.1249874370547085,1,996,2.95,9671.0,47,10002061.SH,0.05,3.006,2.9360000000000004,0.1075268699058814,put,-0.0212765957446808,0.1125310560014844,1,-0.28085106382978975
1315,997,2019-12-09,2.95,6262.0,44,10002015.SH,0.04,3.006,2.931,0.107409793356101,call,0.0090909090909088,0.1111169961158633,1,997,2.95,2982.0,44,10002024.SH,0.06,3.006,2.931,0.107409793356101,put,-0.0227272727272727,0.1338439973866343,1,-0.30000000000000265
1316,997,2019-12-09,2.95,6262.0,44,10002015.SH,0.04,3.006,2.931,0.107409793356101,call,0.0090909090909088,0.1111169961158633,1,998,2.95,13749.0,44,10002061.SH,0.05,3.006,2.931,0.107409793356101,put,-0.0227272727272727,0.1091575540032386,1,-0.2575757575757605
1317,998,2019-12-09,2.95,21591.0,44,10002052.SH,0.04,3.006,2.931,0.107409793356101,call,0.0090909090909088,0.1111169961158633,1,997,2.95,2982.0,44,10002024.SH,0.06,3.006,2.931,0.107409793356101,put,-0.0227272727272727,0.1338439973866343,1,-0.30000000000000265
1318,998,2019-12-09,2.95,21591.0,44,10002052.SH,0.04,3.006,2.931,0.107409793356101,call,0.0090909090909088,0.1111169961158633,1,998,2.95,13749.0,44,10002061.SH,0.05,3.006,2.931,0.107409793356101,put,-0.0227272727272727,0.1091575540032386,1,-0.2575757575757605
1319,999,2019-12-10,2.95,4808.0,43,10002015.SH,0.04,3.006,2.9330000000000003,0.1063264109147217,call,0.0093023255813951,0.1102548153602778,1,999,2.95,1590.0,43,10002024.SH,0.05,3.006,2.9330000000000003,0.1063264109147217,put,-0.0232558139534883,0.11280073708193,1,-0.26356589147287124
1320,999,2019-12-10,2.95,4808.0,43,10002015.SH,0.04,3.006,2.9330000000000003,0.1063264109147217,call,0.0093023255813951,0.1102548153602778,1,1000,2.95,8137.0,43,10002061.SH,0.05,3.006,2.9330000000000003,0.1063264109147217,put,-0.0232558139534883,0.11280073708193,1,-0.26356589147287124
1321,1000,2019-12-10,2.95,13887.0,43,10002052.SH,0.05,3.006,2.9330000000000003,0.1063264109147217,call,0.0027906976744184,0.1351880516519695,1,999,2.95,1590.0,43,10002024.SH,0.05,3.006,2.9330000000000003,0.1063264109147217,put,-0.0232558139534883,0.11280073708193,1,-0.30697674418604926
1322,1000,2019-12-10,2.95,13887.0,43,10002052.SH,0.05,3.006,2.9330000000000003,0.1063264109147217,call,0.0027906976744184,0.1351880516519695,1,1000,2.95,8137.0,43,10002061.SH,0.05,3.006,2.9330000000000003,0.1063264109147217,put,-0.0232558139534883,0.11280073708193,1,-0.30697674418604926
1323,1001,2019-12-11,2.95,5999.0,42,10002015.SH,0.05,3.006,2.947,0.0951776259938084,call,0.0028571428571426,0.1193193659961521,1,1001,2.95,3117.0,42,10002024.SH,0.05,3.006,2.947,0.0951776259938084,put,-0.0238095238095238,0.1314629122276902,1,-0.3142857142857171
1324,1001,2019-12-11,2.95,5999.0,42,10002015.SH,0.05,3.006,2.947,0.0951776259938084,call,0.0028571428571426,0.1193193659961521,1,1002,2.95,22673.0,42,10002061.SH,0.04,3.006,2.947,0.0951776259938084,put,-0.0238095238095238,0.1063417127826809,1,-0.26984126984127293
1325,1002,2019-12-11,2.95,30907.0,42,10002052.SH,0.05,3.006,2.947,0.0951776259938084,call,0.0028571428571426,0.1193193659961521,1,1001,2.95,3117.0,42,10002024.SH,0.05,3.006,2.947,0.0951776259938084,put,-0.0238095238095238,0.1314629122276902,1,-0.3142857142857171
1326,1002,2019-12-11,2.95,30907.0,42,10002052.SH,0.05,3.006,2.947,0.0951776259938084,call,0.0028571428571426,0.1193193659961521,1,1002,2.95,22673.0,42,10002061.SH,0.04,3.006,2.947,0.0951776259938084,put,-0.0238095238095238,0.1063417127826809,1,-0.26984126984127293
1327,1003,2019-12-12,2.95,5576.0,41,10002015.SH,0.04,3.006,2.937,0.0955671215075454,call,0.0097560975609753,0.1084446232035458,1,1003,2.95,3031.0,41,10002024.SH,0.05,3.006,2.937,0.0955671215075454,put,-0.024390243902439,0.1202855568048655,1,-0.27642276422764545
1328,1003,2019-12-12,2.95,5576.0,41,10002015.SH,0.04,3.006,2.937,0.0955671215075454,call,0.0097560975609753,0.1084446232035458,1,1004,2.95,21090.0,41,10002061.SH,0.05,3.006,2.937,0.0955671215075454,put,-0.024390243902439,0.1202855568048655,1,-0.27642276422764545
1329,1004,2019-12-12,2.95,24336.0,41,10002052.SH,0.05,3.006,2.937,0.0955671215075454,call,0.0029268292682924,0.1339174302722811,1,1003,2.95,3031.0,41,10002024.SH,0.05,3.006,2.937,0.0955671215075454,put,-0.024390243902439,0.1202855568048655,1,-0.321951219512198
1330,1004,2019-12-12,2.95,24336.0,41,10002052.SH,0.05,3.006,2.937,0.0955671215075454,call,0.0029268292682924,0.1339174302722811,1,1004,2.95,21090.0,41,10002061.SH,0.05,3.006,2.937,0.0955671215075454,put,-0.024390243902439,0.1202855568048655,1,-0.321951219512198
1331,1005,2019-12-13,3.0,107958.0,40,10002053.SH,0.06,3.006,3.0,0.1205339718121612,call,-0.0225,0.1418487779682874,1,1005,3.0,62366.0,40,10002062.SH,0.05,3.006,3.0,0.1205339718121612,put,-0.025,0.1357428812104463,1,-0.7090909090909105
1332,1006,2019-12-16,3.0,105501.0,37,10002053.SH,0.05,3.006,2.9930000000000003,0.1208612362450551,call,-0.0237837837837839,0.1315061851781606,1,1006,3.0,63219.0,37,10002062.SH,0.05,3.006,2.9930000000000003,0.1208612362450551,put,-0.027027027027027,0.1315581604024171,1,-0.7621621621621639
1333,1007,2019-12-17,3.05,102522.0,36,10002016.SH,0.04,3.006,3.025,0.1248261481870417,call,-0.0277777777777777,0.1275802676083445,1,1007,3.05,41190.0,36,10002025.SH,0.06,3.006,3.025,0.1248261481870417,put,-0.0074074074074073,0.1327500738880336,1,-0.46666666666666634
1334,1008,2019-12-18,3.05,69789.0,35,10002016.SH,0.05,3.006,3.017,0.1229432870782246,call,-0.0285714285714285,0.1663032997948229,1,1008,3.05,26613.0,35,10002025.SH,0.06,3.006,3.017,0.1229432870782246,put,-0.0076190476190475,0.1220402570650577,1,-0.5142857142857139
1335,1009,2019-12-19,3.05,68296.0,34,10002016.SH,0.05,3.006,3.01,0.1216132607585056,call,-0.0294117647058823,0.1773861222983002,1,1009,3.05,29282.0,34,10002025.SH,0.06,3.006,3.01,0.1216132607585056,put,-0.0078431372549019,0.1116241121800542,1,-0.529411764705882
1336,1010,2019-12-20,3.05,80200.0,33,10002016.SH,0.04,3.006,3.005,0.1153686329788507,call,-0.0303030303030303,0.1578380139578878,1,1010,3.05,26722.0,33,10002025.SH,0.06,3.006,3.005,0.1153686329788507,put,-0.008080808080808,0.1035513227327168,1,-0.5090909090909087
1337,1011,2019-12-23,3.0,245712.0,30,10002053.SH,0.04,3.006,2.979,0.1175623556223744,call,-0.0283333333333335,0.1383597622262239,1,1011,3.0,203364.0,30,10002062.SH,0.05,3.006,2.979,0.1175623556223744,put,-0.0333333333333333,0.1226738541222214,1,-0.9333333333333358
1338,1012,2019-12-24,3.0,170708.0,29,10002053.SH,0.04,3.006,2.988,0.1124348277728417,call,-0.0293103448275863,0.1283501208153366,1,1012,3.0,144768.0,29,10002062.SH,0.04,3.006,2.988,0.1124348277728417,put,-0.0344827586206896,0.1089922704059183,1,-0.9568965517241408
1339,1013,2019-12-25,3.0,225216.0,28,10002053.SH,0.04,3.006,2.98,0.1093835209056092,call,-0.030357142857143,0.1423305024664998,1,1013,3.0,182864.0,28,10002062.SH,0.04,3.006,2.98,0.1093835209056092,put,-0.0357142857142857,0.0973232365141808,1,-0.9910714285714315
1340,1014,2019-12-26,3.0,314127.0,27,10002053.SH,0.05,3.006,3.002,0.1117337491520216,call,-0.0325925925925927,0.1424768317962587,1,1014,3.0,247584.0,27,10002062.SH,0.03,3.006,3.002,0.1117337491520216,put,-0.037037037037037,0.102791661914885,1,-1.0277777777777808
1341,1015,2019-12-27,3.05,283777.0,26,10002016.SH,0.03,3.006,3.009,0.1114618950346726,call,-0.0384615384615384,0.1419835440027415,1,1015,3.05,141376.0,26,10002025.SH,0.05,3.006,3.009,0.1114618950346726,put,-0.0046153846153845,0.0883156082856059,1,-0.5192307692307686
1342,1016,2020-01-07,3.1,38353.0,50,10002194.SH,0.06,2.894,3.062,0.1108682128039285,call,-0.02,0.1612712397803366,1,1016,3.1,21151.0,50,10002203.SH,0.08,2.894,3.062,0.1108682128039285,put,0.0314999999999999,0.1429645763605832,1,0.28285714285714264
1343,1017,2020-01-08,3.0,26460.0,49,10002193.SH,0.09,2.894,3.033,0.1168125966851633,call,-0.0204081632653061,0.1516004506055712,1,1017,3.0,37526.0,49,10002202.SH,0.05,2.894,3.033,0.1168125966851633,put,0.0228571428571428,0.1569741940753906,1,-0.14868804664723095
1344,1018,2020-01-09,3.1,35697.0,48,10002194.SH,0.05,2.894,3.057,0.1181767825164812,call,-0.0208333333333333,0.1471516813532114,1,1018,3.1,16446.0,48,10002203.SH,0.08,2.894,3.057,0.1181767825164812,put,0.0328124999999999,0.1388874418825805,1,0.3653846153846152
1345,1019,2020-01-10,3.1,35071.0,47,10002194.SH,0.06,2.894,3.0610000000000004,0.118117538301066,call,-0.0212765957446808,0.1679471950757802,1,1019,3.1,14517.0,47,10002203.SH,0.08,2.894,3.0610000000000004,0.118117538301066,put,0.0335106382978723,0.1453738545024096,1,0.30091185410334326
1346,1020,2020-01-13,3.1,61155.0,44,10002194.SH,0.06,2.894,3.08,0.1186236448097298,call,-0.0227272727272727,0.1533400112935602,1,1020,3.1,30927.0,44,10002203.SH,0.06,2.894,3.08,0.1186236448097298,put,0.0553030303030302,0.1266387531102299,1,0.48863636363636337
1347,1021,2020-01-14,3.1,88101.0,43,10002194.SH,0.06,2.894,3.076,0.1176846918668087,call,-0.0232558139534883,0.1598740480007529,1,1021,3.1,46693.0,43,10002203.SH,0.07,2.894,3.076,0.1176846918668087,put,0.0451827242524916,0.1466137497030794,1,0.4078711985688728
1348,1022,2020-01-15,3.1,106610.0,42,10002194.SH,0.04,2.894,3.0460000000000003,0.1031361500058435,call,-0.0238095238095238,0.1448085941363126,1,1022,3.1,57026.0,42,10002203.SH,0.08,2.894,3.0460000000000003,0.1031361500058435,put,0.0374999999999999,0.1301868966303467,1,0.5119047619047616
