,交易日期,行权价_call,成交量(手)_call,到期剩余天数_call,期权代码_call,收盘价_call,到期ETF收盘价_call,现期ETF收盘价_call,monthly_RV_call,option_type_call,期权收益率_call,IV_call,在值程度_call,行权价_put,成交量(手)_put,到期剩余天数_put,期权代码_put,收盘价_put,到期ETF收盘价_put,现期ETF收盘价_put,monthly_RV_put,option_type_put,期权收益率_put,IV_put,在值程度_put,Return
186,2018-11-29,2.55,78487.0,27,10001314.SH,0.03,2.275,2.4530000000000003,0.2049481169611909,call,-0.037037037037037,0.2444643215243816,1.04,2.35,52163.0,27,10001370.SH,0.02,2.275,2.4530000000000003,0.2049481169611909,put,0.1018518518518521,0.2251925401789843,0.96,0.5555555555555596
187,2018-12-04,2.6,3332.0,50,10001533.SH,0.04,2.392,2.49,0.1814517041206458,call,-0.02,0.2157470564488172,1.04,2.4,863.0,50,10001538.SH,0.03,2.392,2.49,0.1814517041206458,put,-0.0146666666666666,0.1885273573244512,0.96,-0.5314285714285714
188,2018-12-04,2.6,3332.0,50,10001533.SH,0.04,2.392,2.49,0.1814517041206458,call,-0.02,0.2157470564488172,1.04,2.4,2033.0,50,10001573.SH,0.03,2.392,2.49,0.1814517041206458,put,-0.0146666666666666,0.1885273573244512,0.96,-0.5314285714285714
189,2018-12-04,2.6,1883.0,50,10001568.SH,0.04,2.392,2.49,0.1814517041206458,call,-0.02,0.2157470564488172,1.04,2.4,863.0,50,10001538.SH,0.03,2.392,2.49,0.1814517041206458,put,-0.0146666666666666,0.1885273573244512,0.96,-0.5314285714285714
190,2018-12-04,2.6,1883.0,50,10001568.SH,0.04,2.392,2.49,0.1814517041206458,call,-0.02,0.2157470564488172,1.04,2.4,2033.0,50,10001573.SH,0.03,2.392,2.49,0.1814517041206458,put,-0.0146666666666666,0.1885273573244512,0.96,-0.5314285714285714
191,2018-12-10,2.5,1670.0,44,10001531.SH,0.04,2.392,2.408,0.1854800529374921,call,-0.0227272727272727,0.2209596588420569,1.04,2.3,3859.0,44,10001536.SH,0.02,2.392,2.408,0.1854800529374921,put,-0.0227272727272727,0.1869211917647719,0.96,-0.6818181818181818
192,2018-12-10,2.5,1670.0,44,10001531.SH,0.04,2.392,2.408,0.1854800529374921,call,-0.0227272727272727,0.2209596588420569,1.04,2.3,8583.0,44,10001571.SH,0.02,2.392,2.408,0.1854800529374921,put,-0.0227272727272727,0.1869211917647719,0.96,-0.6818181818181818
193,2018-12-10,2.5,10972.0,44,10001566.SH,0.04,2.392,2.408,0.1854800529374921,call,-0.0227272727272727,0.2209596588420569,1.04,2.3,3859.0,44,10001536.SH,0.02,2.392,2.408,0.1854800529374921,put,-0.0227272727272727,0.1869211917647719,0.96,-0.6818181818181818
194,2018-12-10,2.5,10972.0,44,10001566.SH,0.04,2.392,2.408,0.1854800529374921,call,-0.0227272727272727,0.2209596588420569,1.04,2.3,8583.0,44,10001571.SH,0.02,2.392,2.408,0.1854800529374921,put,-0.0227272727272727,0.1869211917647719,0.96,-0.6818181818181818
195,2018-12-13,2.55,1786.0,41,10001532.SH,0.03,2.392,2.4530000000000003,0.1741935421409255,call,-0.024390243902439,0.1961892325561642,1.04,2.35,3680.0,41,10001537.SH,0.02,2.392,2.4530000000000003,0.1741935421409255,put,-0.024390243902439,0.1847930089871585,0.96,-0.7317073170731707
196,2018-12-13,2.55,1786.0,41,10001532.SH,0.03,2.392,2.4530000000000003,0.1741935421409255,call,-0.024390243902439,0.1961892325561642,1.04,2.35,12294.0,41,10001572.SH,0.02,2.392,2.4530000000000003,0.1741935421409255,put,-0.024390243902439,0.1847930089871585,0.96,-0.7317073170731707
197,2018-12-13,2.55,11855.0,41,10001567.SH,0.03,2.392,2.4530000000000003,0.1741935421409255,call,-0.024390243902439,0.1961892325561642,1.04,2.35,3680.0,41,10001537.SH,0.02,2.392,2.4530000000000003,0.1741935421409255,put,-0.024390243902439,0.1847930089871585,0.96,-0.7317073170731707
198,2018-12-13,2.55,11855.0,41,10001567.SH,0.03,2.392,2.4530000000000003,0.1741935421409255,call,-0.024390243902439,0.1961892325561642,1.04,2.35,12294.0,41,10001572.SH,0.02,2.392,2.4530000000000003,0.1741935421409255,put,-0.024390243902439,0.1847930089871585,0.96,-0.7317073170731707
199,2018-12-21,2.4,6325.0,33,10001529.SH,0.04,2.392,2.302,0.1683279798126261,call,-0.0303030303030303,0.2763381277996898,1.04,2.21,14774.0,33,10001534.SH,0.03,2.392,2.302,0.1683279798126261,put,-0.0303030303030303,0.2501793312172293,0.96,-0.9090909090909091
200,2018-12-21,2.4,6325.0,33,10001529.SH,0.04,2.392,2.302,0.1683279798126261,call,-0.0303030303030303,0.2763381277996898,1.04,2.2,33513.0,33,10001626.SH,0.02,2.392,2.302,0.1683279798126261,put,-0.0303030303030303,0.2168864582686424,0.96,-0.9090909090909091
201,2018-12-21,2.4,63205.0,33,10001564.SH,0.04,2.392,2.302,0.1683279798126261,call,-0.0303030303030303,0.2763381277996898,1.04,2.21,14774.0,33,10001534.SH,0.03,2.392,2.302,0.1683279798126261,put,-0.0303030303030303,0.2501793312172293,0.96,-0.9090909090909091
202,2018-12-21,2.4,63205.0,33,10001564.SH,0.04,2.392,2.302,0.1683279798126261,call,-0.0303030303030303,0.2763381277996898,1.04,2.2,33513.0,33,10001626.SH,0.02,2.392,2.302,0.1683279798126261,put,-0.0303030303030303,0.2168864582686424,0.96,-0.9090909090909091
203,2018-12-24,2.4,6162.0,30,10001529.SH,0.03,2.392,2.3040000000000003,0.1684492292544815,call,-0.0333333333333333,0.245187087085545,1.04,2.21,8464.0,30,10001534.SH,0.02,2.392,2.3040000000000003,0.1684492292544815,put,-0.0333333333333333,0.2168498610350489,0.96,-1.0
204,2018-12-24,2.4,53323.0,30,10001564.SH,0.03,2.392,2.3040000000000003,0.1684492292544815,call,-0.0333333333333333,0.245187087085545,1.04,2.21,8464.0,30,10001534.SH,0.02,2.392,2.3040000000000003,0.1684492292544815,put,-0.0333333333333333,0.2168498610350489,0.96,-1.0
205,2019-01-08,2.4,3665.0,50,10001653.SH,0.03,2.736,2.3,0.151638785985776,call,0.2040000000000002,0.1911508544524907,1.04,2.2,4082.0,50,10001658.SH,0.03,2.736,2.3,0.151638785985776,put,-0.02,0.2142401325730681,0.96,2.760000000000003
206,2019-01-11,2.45,10491.0,47,10001654.SH,0.02,2.736,2.347,0.1515928726202164,call,0.2829787234042553,0.1608810083661079,1.04,2.25,14762.0,47,10001659.SH,0.02,2.736,2.347,0.1515928726202164,put,-0.0212765957446808,0.1753531280907988,0.96,3.9255319148936176
207,2019-01-22,2.5,49052.0,36,10001655.SH,0.02,2.736,2.396,0.1661648036301174,call,0.3000000000000002,0.1826602366541921,1.04,2.3,43228.0,36,10001660.SH,0.02,2.736,2.396,0.1661648036301174,put,-0.0277777777777777,0.1935088726254404,0.96,4.0833333333333375
208,2019-01-24,2.5,52241.0,34,10001655.SH,0.0123,2.736,2.403,0.1502885419437864,call,0.5349115255858446,0.1463892191184759,1.04,2.3,77750.0,34,10001660.SH,0.0099,2.736,2.403,0.1502885419437864,put,-0.0294117647058823,0.1557467860415577,0.96,8.497615262321153
209,2019-01-29,2.55,52022.0,29,10001673.SH,0.0126,2.736,2.448,0.1489299125938872,call,0.4745484400656825,0.1627763159130216,1.04,2.35,81542.0,29,10001661.SH,0.02,2.736,2.448,0.1489299125938872,put,-0.0344827586206896,0.2121950982333421,0.96,4.867780833509638
210,2019-02-01,2.6,62685.0,26,10001675.SH,0.0119,2.736,2.492,0.1440314571144927,call,0.4010989010989014,0.1715792022891641,1.04,2.4,104242.0,26,10001662.SH,0.02,2.736,2.492,0.1440314571144927,put,-0.0384615384615384,0.2122232316116094,0.96,3.7653725584760114
211,2019-02-15,2.6,3658.0,40,10001422.SH,0.04,2.7230000000000003,2.511,0.1643246205410199,call,0.0518750000000001,0.2196899017292857,1.04,2.4,3659.0,40,10001427.SH,0.02,2.7230000000000003,2.511,0.1643246205410199,put,-0.025,0.190386723288536,0.96,0.7875000000000029
212,2019-02-15,2.6,3658.0,40,10001422.SH,0.04,2.7230000000000003,2.511,0.1643246205410199,call,0.0518750000000001,0.2196899017292857,1.04,2.4,18570.0,40,10001591.SH,0.02,2.7230000000000003,2.511,0.1643246205410199,put,-0.025,0.190386723288536,0.96,0.7875000000000029
213,2019-02-15,2.6,30675.0,40,10001586.SH,0.04,2.7230000000000003,2.511,0.1643246205410199,call,0.0518750000000001,0.2196899017292857,1.04,2.4,3659.0,40,10001427.SH,0.02,2.7230000000000003,2.511,0.1643246205410199,put,-0.025,0.190386723288536,0.96,0.7875000000000029
214,2019-02-15,2.6,30675.0,40,10001586.SH,0.04,2.7230000000000003,2.511,0.1643246205410199,call,0.0518750000000001,0.2196899017292857,1.04,2.4,18570.0,40,10001591.SH,0.02,2.7230000000000003,2.511,0.1643246205410199,put,-0.025,0.190386723288536,0.96,0.7875000000000029
215,2019-03-12,2.8,18557.0,43,10001756.SH,0.08,2.958,2.701,0.349610581777122,call,0.0226744186046512,0.3198003825272917,1.04,2.6,13311.0,43,10001761.SH,0.06,2.958,2.701,0.349610581777122,put,-0.0232558139534883,0.2907744251507818,0.96,0.08970099667774256
216,2019-03-25,2.8,101329.0,30,10001756.SH,0.05,2.958,2.702,0.3544002577147029,call,0.0720000000000002,0.2824440245575308,1.04,2.6,41468.0,30,10001761.SH,0.04,2.958,2.702,0.3544002577147029,put,-0.0333333333333333,0.2731207898926735,0.96,0.7555555555555598
217,2019-04-02,3.0,12517.0,50,10001792.SH,0.08,2.709,2.872,0.2476492922345956,call,-0.02,0.3024186039180755,1.04,2.75,3504.0,50,10001787.SH,0.06,2.709,2.872,0.2476492922345956,put,-0.0063333333333333,0.27425187686871,0.96,-0.42428571428571465
218,2019-05-20,2.8,98457.0,37,10001715.SH,0.04,2.9160000000000004,2.699,0.3045311499969795,call,0.0513513513513517,0.2246351774243712,1.04,2.6,3019.0,37,10001516.SH,0.03,2.9160000000000004,2.699,0.3045311499969795,put,-0.027027027027027,0.20955503102234,0.96,0.5328185328185391
219,2019-05-20,2.8,98457.0,37,10001715.SH,0.04,2.9160000000000004,2.699,0.3045311499969795,call,0.0513513513513517,0.2246351774243712,1.04,2.6,65142.0,37,10001613.SH,0.03,2.9160000000000004,2.699,0.3045311499969795,put,-0.027027027027027,0.20955503102234,0.96,0.5328185328185391
220,2019-05-29,2.85,109726.0,28,10001735.SH,0.02,2.9160000000000004,2.748,0.2746371837092816,call,0.0821428571428576,0.1797266167144477,1.04,2.65,5948.0,28,10001517.SH,0.02,2.9160000000000004,2.748,0.2746371837092816,put,-0.0357142857142857,0.1923241116936206,0.96,0.696428571428579
221,2019-05-29,2.85,109726.0,28,10001735.SH,0.02,2.9160000000000004,2.748,0.2746371837092816,call,0.0821428571428576,0.1797266167144477,1.04,2.65,109333.0,28,10001614.SH,0.03,2.9160000000000004,2.748,0.2746371837092816,put,-0.0357142857142857,0.2337540874691009,0.96,0.34285714285714886
222,2019-06-06,2.8,11488.0,48,10001861.SH,0.06,2.952,2.704,0.2078044055528631,call,0.0319444444444445,0.2455540130953192,1.04,2.6,6357.0,48,10001866.SH,0.04,2.952,2.704,0.2078044055528631,put,-0.0208333333333333,0.2204255418872833,0.96,0.32500000000000084
223,2019-06-17,2.9,25164.0,37,10001863.SH,0.04,2.952,2.799,0.1506921307157582,call,0.0081081081081081,0.2165176845158041,1.04,2.7,24066.0,37,10001868.SH,0.03,2.952,2.799,0.1506921307157582,put,-0.027027027027027,0.2021501112857759,0.96,-0.20849420849420802
224,2019-07-25,3.1,136022.0,34,10001890.SH,0.02,2.912,2.977,0.1444564616614064,call,-0.0294117647058823,0.1662407149491012,1.04,2.85,74581.0,34,10001895.SH,0.02,2.912,2.977,0.1444564616614064,put,-0.0294117647058823,0.187383485158503,0.96,-0.8823529411764706
225,2019-07-26,3.1,112496.0,33,10001890.SH,0.03,2.912,2.982,0.1443145522278961,call,-0.0303030303030303,0.1990923945376574,1.04,2.85,47921.0,33,10001895.SH,0.02,2.912,2.982,0.1443145522278961,put,-0.0303030303030303,0.1940476983447969,0.96,-0.9090909090909091
226,2019-07-29,3.1,88669.0,30,10001890.SH,0.02,2.912,2.978,0.1377337758971731,call,-0.0333333333333333,0.1767379817150831,1.04,2.85,52243.0,30,10001895.SH,0.02,2.912,2.978,0.1377337758971731,put,-0.0333333333333333,0.1996712149536609,0.96,-1.0
227,2019-09-04,3.1,22413.0,49,10001946.SH,0.03,3.0,2.9730000000000003,0.1506282389368112,call,-0.0204081632653061,0.1680081109922826,1.04,2.85,14042.0,49,10001951.SH,0.03,3.0,2.9730000000000003,0.1506282389368112,put,-0.0204081632653061,0.1860603223107159,0.96,-0.6122448979591837
228,2019-09-23,3.1,163985.0,30,10001946.SH,0.02,3.0,2.9810000000000003,0.1401989434839624,call,-0.0333333333333333,0.1740569661335945,1.04,2.85,60765.0,30,10001951.SH,0.0111,3.0,2.9810000000000003,0.1401989434839624,put,-0.0333333333333333,0.1620767961516976,0.96,-1.0
229,2019-09-25,3.1,131220.0,28,10001946.SH,0.02,3.0,2.977,0.133524148153573,call,-0.0357142857142857,0.1842013735789358,1.04,2.85,36660.0,28,10001951.SH,0.0096,3.0,2.977,0.133524148153573,put,-0.0357142857142857,0.1564641871873736,0.96,-1.0714285714285714
230,2019-09-26,3.1,184727.0,27,10001946.SH,0.02,3.0,2.978,0.1193642876237455,call,-0.037037037037037,0.1868144398993551,1.04,2.85,61728.0,27,10001951.SH,0.0098,3.0,2.978,0.1193642876237455,put,-0.037037037037037,0.1610598222110271,0.96,-1.1111111111111112
231,2019-09-27,3.1,148289.0,26,10001946.SH,0.02,3.0,2.978,0.1175712566118086,call,-0.0384615384615384,0.190548371004343,1.04,2.85,66790.0,26,10001951.SH,0.0096,3.0,2.978,0.1175712566118086,put,-0.0384615384615384,0.1628596431647539,0.96,-1.1538461538461537
232,2019-10-08,3.1,38200.0,50,10001966.SH,0.03,2.988,2.968,0.1225728390355398,call,-0.02,0.1699174852283299,1.04,2.85,22158.0,50,10001971.SH,0.02,2.988,2.968,0.1225728390355398,put,-0.02,0.1506498762059808,0.96,-0.6
233,2019-10-09,3.1,44835.0,49,10001966.SH,0.02,2.988,2.971,0.1217008239276796,call,-0.0204081632653061,0.1407479403343498,1.04,2.85,20482.0,49,10001971.SH,0.02,2.988,2.971,0.1217008239276796,put,-0.0204081632653061,0.1540482333286703,0.96,-0.6122448979591837
234,2019-11-05,3.2,89845.0,50,10001834.SH,0.03,2.98,3.0860000000000003,0.1178446940351311,call,-0.02,0.1511645620562732,1.04,2.95,34410.0,50,10001840.SH,0.02,2.98,3.0860000000000003,0.1178446940351311,put,-0.02,0.1571799790085852,0.96,-0.6
235,2019-11-06,3.2,37875.0,49,10001834.SH,0.02,2.98,3.079,0.1098703516031025,call,-0.0204081632653061,0.1306410241918265,1.04,2.95,17038.0,49,10001840.SH,0.02,2.98,3.079,0.1098703516031025,put,-0.0204081632653061,0.1542403390027284,0.96,-0.6122448979591837
236,2019-11-07,3.2,59614.0,48,10001834.SH,0.02,2.98,3.079,0.108119656514701,call,-0.0208333333333333,0.132125119500041,1.04,2.95,26745.0,48,10001840.SH,0.02,2.98,3.079,0.108119656514701,put,-0.0208333333333333,0.1557098907848894,0.96,-0.625
237,2019-11-22,3.1,233334.0,33,10001833.SH,0.0101,2.98,2.967,0.1118141588165748,call,-0.0303030303030303,0.1368781703118383,1.04,2.85,73322.0,33,10001838.SH,0.0088,2.98,2.967,0.1118141588165748,put,-0.0303030303030303,0.1337505373503565,0.96,-0.9090909090909091
238,2019-11-28,3.1,175760.0,27,10001833.SH,0.007,2.98,2.978,0.114264069510471,call,-0.037037037037037,0.1269249148667156,1.04,2.85,51181.0,27,10001838.SH,0.005,2.98,2.978,0.114264069510471,put,-0.037037037037037,0.1316109700912832,0.96,-1.1111111111111112
239,2019-12-05,3.05,16801.0,48,10002016.SH,0.0141,3.006,2.919,0.1044351009441262,call,-0.0208333333333333,0.126988274572432,1.04,2.8,6253.0,48,10002021.SH,0.0119,3.006,2.919,0.1044351009441262,put,-0.0208333333333333,0.1281677306935191,0.96,-0.625
240,2019-12-05,3.05,16801.0,48,10002016.SH,0.0141,3.006,2.919,0.1044351009441262,call,-0.0208333333333333,0.126988274572432,1.04,2.8,17815.0,48,10002058.SH,0.0115,3.006,2.919,0.1044351009441262,put,-0.0208333333333333,0.1266218253995775,0.96,-0.625
241,2019-12-09,3.05,8902.0,44,10002016.SH,0.0143,3.006,2.931,0.107409793356101,call,-0.0227272727272727,0.1254294946816563,1.04,2.8,4483.0,44,10002021.SH,0.0081,3.006,2.931,0.107409793356101,put,-0.0227272727272727,0.1244152029486596,0.96,-0.6818181818181818
242,2019-12-09,3.05,8902.0,44,10002016.SH,0.0143,3.006,2.931,0.107409793356101,call,-0.0227272727272727,0.1254294946816563,1.04,2.8,10366.0,44,10002058.SH,0.0077,3.006,2.931,0.107409793356101,put,-0.0227272727272727,0.1224995702280402,0.96,-0.6818181818181818
243,2019-12-17,3.15,60754.0,36,10002017.SH,0.02,3.006,3.025,0.1248261481870417,call,-0.0277777777777777,0.160159196478784,1.04,2.9,26280.0,36,10002023.SH,0.009,3.006,3.025,0.1248261481870417,put,-0.0277777777777777,0.1326015391875207,0.96,-0.8333333333333334
244,2019-12-17,3.15,60754.0,36,10002017.SH,0.02,3.006,3.025,0.1248261481870417,call,-0.0277777777777777,0.160159196478784,1.04,2.9,83916.0,36,10002060.SH,0.0085,3.006,3.025,0.1248261481870417,put,-0.0277777777777777,0.1301895192334055,0.96,-0.8333333333333334
245,2019-12-18,3.15,44642.0,35,10002017.SH,0.02,3.006,3.017,0.1229432870782246,call,-0.0285714285714285,0.1690345620667338,1.04,2.9,16862.0,35,10002023.SH,0.0093,3.006,3.017,0.1229432870782246,put,-0.0285714285714285,0.1303763200967311,0.96,-0.8571428571428571
246,2019-12-18,3.15,44642.0,35,10002017.SH,0.02,3.006,3.017,0.1229432870782246,call,-0.0285714285714285,0.1690345620667338,1.04,2.9,42689.0,35,10002060.SH,0.0089,3.006,3.017,0.1229432870782246,put,-0.0285714285714285,0.1284897744282186,0.96,-0.8571428571428571
247,2019-12-23,3.1,199013.0,30,10002054.SH,0.0145,3.006,2.979,0.1175623556223744,call,-0.0333333333333333,0.1539678267030715,1.04,2.85,8203.0,30,10002022.SH,0.006,3.006,2.979,0.1175623556223744,put,-0.0333333333333333,0.1324379245194196,0.96,-1.0
248,2019-12-23,3.1,199013.0,30,10002054.SH,0.0145,3.006,2.979,0.1175623556223744,call,-0.0333333333333333,0.1539678267030715,1.04,2.85,13562.0,30,10002059.SH,0.006,3.006,2.979,0.1175623556223744,put,-0.0333333333333333,0.1324379245194196,0.96,-1.0
249,2019-12-25,3.1,132601.0,28,10002054.SH,0.012,3.006,2.98,0.1093835209056092,call,-0.0357142857142857,0.1477640591674447,1.04,2.85,15719.0,28,10002022.SH,0.0042,3.006,2.98,0.1093835209056092,put,-0.0357142857142857,0.1248751717624068,0.96,-1.0714285714285714
250,2019-12-25,3.1,132601.0,28,10002054.SH,0.012,3.006,2.98,0.1093835209056092,call,-0.0357142857142857,0.1477640591674447,1.04,2.85,21741.0,28,10002059.SH,0.004,3.006,2.98,0.1093835209056092,put,-0.0357142857142857,0.1233302201423049,0.96,-1.0714285714285714
251,2020-01-13,3.2,47284.0,44,10002195.SH,0.03,2.894,3.08,0.1186236448097298,call,-0.0227272727272727,0.1667150484750569,1.04,2.95,32622.0,44,10002201.SH,0.0115,2.894,3.08,0.1186236448097298,put,0.0879446640316206,0.1321832339996397,0.96,0.23822562979189582
252,2020-01-14,3.2,62806.0,43,10002195.SH,0.02,2.894,3.076,0.1176846918668087,call,-0.0232558139534883,0.1424530495548844,1.04,2.95,32049.0,43,10002201.SH,0.0122,2.894,3.076,0.1176846918668087,put,0.0834921845215403,0.133875528227955,0.96,0.5156723963599606
253,2020-02-04,2.9,6818.0,50,10001913.SH,0.04,2.687,2.785,0.3163650971715008,call,-0.02,0.1965197997508049,1.04,2.66,9672.0,50,10001930.SH,0.04,2.687,2.785,0.3163650971715008,put,-0.02,0.228517464416027,0.96,-0.6
254,2020-02-04,2.9,19178.0,50,10002069.SH,0.04,2.687,2.785,0.3163650971715008,call,-0.02,0.1965197997508049,1.04,2.66,9672.0,50,10001930.SH,0.04,2.687,2.785,0.3163650971715008,put,-0.02,0.228517464416027,0.96,-0.6
255,2020-02-05,2.9,4959.0,49,10001913.SH,0.04,2.687,2.801,0.3157687511950777,call,-0.0204081632653061,0.1845622199179827,1.04,2.7,25041.0,49,10002074.SH,0.04,2.687,2.801,0.3157687511950777,put,-0.0137755102040814,0.2081849593425692,0.96,-0.5127551020408136
256,2020-02-05,2.9,23157.0,49,10002069.SH,0.04,2.687,2.801,0.3157687511950777,call,-0.0204081632653061,0.1845622199179827,1.04,2.7,25041.0,49,10002074.SH,0.04,2.687,2.801,0.3157687511950777,put,-0.0137755102040814,0.2081849593425692,0.96,-0.5127551020408136
257,2020-02-12,3.0,15206.0,42,10002071.SH,0.02,2.687,2.883,0.3179613103358408,call,-0.0238095238095238,0.1490127162465155,1.04,2.76,2306.0,42,10001919.SH,0.03,2.687,2.883,0.3179613103358408,put,0.034126984126984,0.2060951619369984,0.96,0.3285714285714279
258,2020-02-14,3.0,18157.0,40,10002071.SH,0.02,2.687,2.885,0.3183243715653759,call,-0.025,0.1513625089825988,1.04,2.76,1641.0,40,10001919.SH,0.02,2.687,2.885,0.3183243715653759,put,0.0662499999999999,0.1774645619716047,0.96,0.6187499999999991
259,2020-02-20,3.1,60372.0,34,10002072.SH,0.02,2.687,2.967,0.3306249804345121,call,-0.0294117647058823,0.1745701618685126,1.04,2.85,9625.0,34,10001921.SH,0.03,2.687,2.967,0.3306249804345121,put,0.1303921568627453,0.2156704049139619,0.96,1.994117647058828
260,2020-02-20,3.1,60372.0,34,10002072.SH,0.02,2.687,2.967,0.3306249804345121,call,-0.0294117647058823,0.1745701618685126,1.04,2.85,53242.0,34,10002077.SH,0.03,2.687,2.967,0.3306249804345121,put,0.1303921568627453,0.2156704049139619,0.96,1.994117647058828
261,2020-02-24,3.05,33682.0,30,10001915.SH,0.02,2.687,2.924,0.331217749242471,call,-0.0333333333333333,0.183399691507548,1.04,2.8,7154.0,30,10001920.SH,0.03,2.687,2.924,0.331217749242471,put,0.0922222222222222,0.2393275362013876,0.96,1.2599999999999998
262,2020-02-24,3.05,33682.0,30,10001915.SH,0.02,2.687,2.924,0.331217749242471,call,-0.0333333333333333,0.183399691507548,1.04,2.8,53046.0,30,10002076.SH,0.03,2.687,2.924,0.331217749242471,put,0.0922222222222222,0.2393275362013876,0.96,1.2599999999999998
263,2020-03-11,3.0,20967.0,42,10002339.SH,0.06,2.79,2.874,0.2513476681937295,call,-0.0238095238095238,0.2747527642506361,1.04,2.75,9359.0,42,10002343.SH,0.05,2.79,2.874,0.2513476681937295,put,-0.0238095238095238,0.2699972100450099,0.96,-0.7142857142857143
264,2020-03-23,2.65,56858.0,30,10002370.SH,0.06,2.79,2.553,0.2991518826224924,call,0.0444444444444445,0.334158895855844,1.04,2.45,37511.0,30,10002400.SH,0.07,2.79,2.553,0.2991518826224924,put,-0.0333333333333333,0.4059818608522414,0.96,0.07692307692307776
265,2020-04-15,2.85,30470.0,42,10002440.SH,0.03,2.792,2.7510000000000003,0.2696629745008277,call,-0.0238095238095238,0.1740713904504179,1.04,2.65,14714.0,42,10002445.SH,0.04,2.792,2.7510000000000003,0.2696629745008277,put,-0.0238095238095238,0.2277266303845644,0.96,-0.7142857142857143
266,2020-04-16,2.85,23358.0,41,10002440.SH,0.03,2.792,2.753,0.2314568911812778,call,-0.024390243902439,0.1744643040723204,1.04,2.65,22265.0,41,10002445.SH,0.04,2.792,2.753,0.2314568911812778,put,-0.024390243902439,0.232149292815566,0.96,-0.7317073170731707
267,2020-05-14,2.95,1743.0,41,10001993.SH,0.02,2.958,2.8310000000000004,0.1178010031402532,call,-0.0146341463414634,0.155294685036987,1.04,2.71,2272.0,41,10002010.SH,0.03,2.958,2.8310000000000004,0.1178010031402532,put,-0.024390243902439,0.2104539878253639,0.96,-0.6146341463414633
268,2020-05-14,2.95,13069.0,41,10002088.SH,0.02,2.958,2.8310000000000004,0.1178010031402532,call,-0.0146341463414634,0.155294685036987,1.04,2.71,2272.0,41,10002010.SH,0.03,2.958,2.8310000000000004,0.1178010031402532,put,-0.024390243902439,0.2104539878253639,0.96,-0.6146341463414633
269,2020-05-18,2.95,2680.0,37,10001993.SH,0.02,2.958,2.833,0.120992611158993,call,-0.0162162162162162,0.1623617658158839,1.04,2.71,1960.0,37,10002010.SH,0.02,2.958,2.833,0.120992611158993,put,-0.027027027027027,0.1856982242747545,0.96,-0.6486486486486486
270,2020-05-18,2.95,17513.0,37,10002088.SH,0.02,2.958,2.833,0.120992611158993,call,-0.0162162162162162,0.1623617658158839,1.04,2.71,1960.0,37,10002010.SH,0.02,2.958,2.833,0.120992611158993,put,-0.027027027027027,0.1856982242747545,0.96,-0.6486486486486486
271,2020-05-28,2.9,9383.0,27,10001992.SH,0.0142,2.958,2.801,0.1274215613736521,call,0.1142410015649459,0.1520963610021471,1.04,2.7,110724.0,27,10002092.SH,0.02,2.958,2.801,0.1274215613736521,put,-0.037037037037037,0.1951714837554991,0.96,0.7732293697206067
272,2020-05-28,2.9,77045.0,27,10002087.SH,0.0145,2.958,2.801,0.1274215613736521,call,0.1111111111111118,0.1534282857283353,1.04,2.7,110724.0,27,10002092.SH,0.02,2.958,2.801,0.1274215613736521,put,-0.037037037037037,0.1951714837554991,0.96,0.7568438003220698
273,2020-06-02,3.0,10705.0,50,10002535.SH,0.02,3.334,2.879,0.1402414219122094,call,0.314,0.1384358177149295,1.04,2.75,7540.0,50,10002539.SH,0.03,3.334,2.879,0.1402414219122094,put,-0.02,0.1949964846059381,0.96,3.408000000000001
274,2020-06-04,3.0,11999.0,48,10002535.SH,0.02,3.334,2.878,0.136748613854699,call,0.3270833333333334,0.1422848453314304,1.04,2.75,4726.0,48,10002539.SH,0.03,3.334,2.878,0.136748613854699,put,-0.0208333333333333,0.1980007956190407,0.96,3.5500000000000007
275,2020-06-11,3.0,18659.0,41,10002535.SH,0.02,3.334,2.878,0.1437009742159501,call,0.3829268292682927,0.1549344943487048,1.04,2.75,14882.0,41,10002539.SH,0.03,3.334,2.878,0.1437009742159501,put,-0.024390243902439,0.2131745808711946,0.96,4.156097560975611
276,2020-06-16,3.0,17014.0,36,10002535.SH,0.0133,3.334,2.877,0.1515943025256369,call,0.6697994987468673,0.1414283866188824,1.04,2.75,22317.0,36,10002539.SH,0.02,3.334,2.877,0.1515943025256369,put,-0.0277777777777777,0.1887021180555522,0.96,7.525025025025029
277,2020-07-08,3.6,39044.0,49,10002655.SH,0.11,3.323,3.447,0.3299021664377123,call,-0.0204081632653061,0.3341218813899457,1.04,3.3,22826.0,49,10002602.SH,0.08,3.323,3.447,0.3299021664377123,put,-0.0204081632653061,0.2952603876828849,0.96,-0.6122448979591837
278,2020-07-15,3.5,51330.0,42,10002639.SH,0.08,3.323,3.35,0.3512786654451615,call,-0.0238095238095238,0.3008710892995297,1.04,3.2,38677.0,42,10002601.SH,0.06,3.323,3.35,0.3512786654451615,put,-0.0238095238095238,0.2789349816648364,0.96,-0.7142857142857143
279,2020-11-12,3.6,18996.0,41,10002659.SH,0.04,3.491,3.447,0.1282087181928897,call,-0.024390243902439,0.2021094609383642,1.04,3.3,20029.0,41,10002580.SH,0.04,3.491,3.447,0.1282087181928897,put,-0.024390243902439,0.2196876367539167,0.96,-0.7317073170731707
